0
1
2
3
4
5
6
0
7
8
9
10
1
11
3
12
5
6
13
7
11
3
4
5
6
13
7
8
9
10
14
11
3
12
5
15
13
7
2
3
12
5
6
13
7
2
9
10
14
11
0
12
5
15
13
1
2
9
12
5
15
13
7
2
9
4
14
11
0
12
8
15
13
1
2
3
4
5
15
13
1
2
3
4
14
6
0
7
8
15
10
1
11
3
4
5
15
10
1
2
3
4
5
6
0
7
8
9
10
1
11
3
12
5
6
10
1
11
3
4
5
6
13
7
8
9
10
14
11
3
12
5
15
13
1
11
3
12
5
6
13
7
2
9
10
14
11
0
12
5
15
13
1
11
3
12
5
15
13
1
2
9
4
14
6
0
12
8
15
10
1
2
0
12
8
15
13
1
2
3
4
14
6
0
7
8
15
10
1
11
3
12
8
15
10
1
2
3
4
5
6
0
7
8
9
10
1
11
3
12
5
15
10
1
11
3
4
5
6
13
7
8
9
10
14
11
3
12
5
15
10
1
11
3
12
5
15
13
7
2
9
4
14
11
0
12
8
15
13
14
11
0
12
5
15
13
1
2
9
4
14
6
0
12
8
15
10
1
11
0
12
8
15
13
1
2
3
4
14
6
0
7
8
15
10
1
11
0
12
8
15
10
1
2
3
4
5
6
0
7
8
9
10
1
11
3
7
8
15
10
1
11
3
4
5
6
13
7
2
9
10
14
11
0
12
8
9
10
14
11
3
12
5
15
13
7
2
9
4
14
11
0
12
8
9
10
14
11
0
12
5
15
13
1
2
9
4
14
6
0
12
8
15
4
14
11
0
12
8
15
13
1
2
3
4
14
6
0
7
8
15
10
14
6
0
12
8
15
10
1
2
3
4
5
6
13
7
8
9
10
14
11
0
7
8
9
10
1
11
3
12
5
6
13
7
2
9
10
14
11
0
7
8
9
10
14
11
3
12
5
15
13
7
2
9
4
14
11
0
12
2
9
10
14
11
0
12
5
15
13
1
2
9
4
14
6
0
12
8
9
4
14
11
0
12
8
15
13
1
2
3
4
5
6
0
7
8
9
4
14
6
0
7
8
15
10
1
11
3
4
5
6
13
7
8
9
10
5
6
0
7
8
9
10
1
11
3
12
5
6
13
7
2
9
10
14
6
13
7
8
9
10
14
11
3
12
5
15
13
7
2
9
4
14
11
13
7
2
9
10
14
11
0
12
5
15
13
1
2
9
4
14
6
0
1
2
9
4
14
6
0
12
8
15
10
1
2
3
4
5
6
0
7
2
3
4
14
6
0
7
8
15
10
1
11
3
4
5
6
13
7
8
3
4
5
6
0
7
8
9
10
1
11
3
12
5
6
13
7
2
9
10
5
6
13
7
8
9
10
14
11
3
12
5
15
13
7
2
9
4
14
15
13
7
2
9
4
14
11
0
12
8
15
13
1
2
3
4
14
6
13
1
2
9
4
14
6
0
12
8
15
10
1
2
3
4
5
6
0
1
2
3
4
14
6
0
7
8
15
10
1
11
3
4
5
6
13
7
2
3
4
5
6
0
7
8
9
10
1
11
3
12
5
6
13
7
2
3
12
5
6
13
7
2
9
10
14
11
0
12
5
